,age,education,balance,duration,campaign,previous,y,Marital_single,Default_yes,Housing_yes,Loan_yes,Contact_telephone
19109,43.0,2.0,2126.0,92.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19110,53.0,2.0,879.0,176.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19111,50.0,2.0,350.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19112,49.0,2.0,1377.0,935.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19113,48.0,2.0,1573.0,165.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19114,33.0,3.0,2885.0,1051.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19115,32.0,2.0,524.0,493.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19116,48.0,3.0,-4.0,97.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19117,55.0,1.0,512.0,1200.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19118,38.0,3.0,1980.0,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19119,42.0,3.0,921.0,531.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19120,47.0,1.0,32.0,231.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19121,44.0,3.0,7485.0,187.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19122,51.0,2.0,717.0,141.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19123,46.0,1.0,13118.0,414.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19124,60.0,2.0,0.0,143.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19125,46.0,2.0,664.0,295.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19126,58.0,3.0,14922.0,68.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19127,59.0,2.0,1040.0,123.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19128,52.0,2.0,1000.0,766.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19129,52.0,3.0,64.0,27.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19130,43.0,3.0,2169.0,229.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19131,52.0,3.0,547.0,112.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19132,50.0,1.0,604.0,104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19133,37.0,2.0,0.0,409.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19134,38.0,3.0,202.0,1311.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19135,59.0,2.0,1035.0,223.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
19136,43.0,2.0,-36.0,292.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19137,44.0,3.0,1788.0,166.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19138,49.0,2.0,2254.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19139,32.0,3.0,28.0,287.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19140,57.0,1.0,286.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19141,47.0,2.0,0.0,109.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19142,31.0,3.0,155.0,291.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19143,44.0,2.0,421.0,307.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19144,42.0,3.0,3530.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19145,30.0,2.0,66.0,239.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19146,44.0,2.0,2857.0,318.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19147,56.0,2.0,388.0,80.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19148,51.0,2.0,2918.0,193.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19149,32.0,2.0,67.0,153.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19150,37.0,2.0,5953.0,1113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19151,47.0,1.0,699.0,203.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19152,60.0,3.0,1766.0,344.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19153,45.0,1.0,323.0,197.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19154,53.0,1.0,1230.0,155.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19155,55.0,3.0,169.0,618.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
19156,45.0,2.0,0.0,196.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19157,49.0,3.0,3726.0,875.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19158,60.0,3.0,3876.0,445.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19159,49.0,2.0,381.0,504.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19160,39.0,3.0,13021.0,425.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19161,54.0,2.0,224.0,134.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19162,34.0,3.0,482.0,56.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19163,39.0,3.0,8195.0,121.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19164,54.0,3.0,0.0,214.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19165,53.0,3.0,1343.0,129.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19166,49.0,2.0,195.0,211.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19167,51.0,2.0,434.0,513.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19168,58.0,3.0,332.0,371.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19169,56.0,2.0,146.0,419.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
19170,38.0,3.0,950.0,210.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19171,48.0,2.0,547.0,459.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19172,30.0,3.0,552.0,648.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19173,35.0,3.0,489.0,592.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19174,48.0,3.0,770.0,263.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19175,35.0,3.0,473.0,37.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19176,33.0,2.0,488.0,332.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19177,58.0,2.0,-123.0,131.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19178,46.0,2.0,940.0,1227.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19179,49.0,1.0,468.0,608.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19180,50.0,2.0,486.0,203.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19181,33.0,3.0,2728.0,295.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19182,51.0,3.0,1028.0,178.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19183,31.0,3.0,1377.0,371.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19184,57.0,1.0,0.0,147.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19185,50.0,2.0,37.0,307.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19186,34.0,3.0,218.0,109.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19187,53.0,2.0,1373.0,78.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19188,30.0,3.0,1571.0,996.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19189,31.0,3.0,84.0,157.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19190,42.0,3.0,223.0,92.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19191,52.0,3.0,499.0,115.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19192,57.0,2.0,1230.0,78.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19193,31.0,2.0,7.0,116.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19194,56.0,2.0,753.0,314.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19195,51.0,2.0,-267.0,91.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19196,36.0,3.0,546.0,91.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19197,44.0,3.0,1242.0,384.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19198,56.0,3.0,1483.0,46.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19199,44.0,2.0,3444.0,212.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19200,33.0,1.0,0.0,139.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19201,57.0,3.0,734.0,1357.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19202,42.0,2.0,-197.0,66.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
19203,55.0,2.0,953.0,125.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
19204,50.0,2.0,330.0,376.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19205,61.0,2.0,77.0,455.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19206,50.0,3.0,3211.0,146.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19207,42.0,3.0,0.0,81.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19208,33.0,2.0,2727.0,205.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19209,45.0,2.0,3114.0,192.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19210,58.0,2.0,688.0,152.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19211,38.0,3.0,0.0,89.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19212,45.0,2.0,925.0,406.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19213,32.0,3.0,632.0,103.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19214,39.0,2.0,0.0,84.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19215,46.0,2.0,44.0,175.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19216,56.0,2.0,0.0,113.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19217,51.0,2.0,1178.0,530.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19218,48.0,2.0,1526.0,273.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19219,39.0,3.0,1836.0,902.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19220,50.0,3.0,2050.0,158.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19221,46.0,2.0,660.0,740.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19222,57.0,1.0,53.0,86.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19223,43.0,2.0,5704.0,139.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19224,53.0,3.0,269.0,347.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19225,43.0,3.0,136.0,120.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19226,48.0,2.0,7020.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19227,49.0,3.0,178.0,174.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19228,41.0,2.0,3432.0,140.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19229,51.0,2.0,187.0,277.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19230,30.0,3.0,1495.0,898.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19231,34.0,3.0,681.0,637.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19232,59.0,2.0,0.0,142.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19233,38.0,3.0,184.0,224.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19234,32.0,2.0,0.0,254.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19235,46.0,2.0,398.0,128.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
19236,54.0,2.0,0.0,189.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19237,48.0,3.0,3766.0,206.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19238,54.0,3.0,787.0,90.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19239,30.0,2.0,4749.0,220.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19240,36.0,3.0,163.0,311.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19241,43.0,3.0,1304.0,501.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19242,33.0,1.0,580.0,209.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19243,34.0,2.0,2956.0,835.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19244,42.0,3.0,3718.0,50.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19245,33.0,2.0,2915.0,126.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19246,40.0,3.0,3812.0,58.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19247,49.0,2.0,739.0,182.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19248,51.0,2.0,122.0,499.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19249,35.0,3.0,146.0,720.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19250,44.0,3.0,1858.0,113.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19251,36.0,3.0,36.0,836.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
19252,50.0,2.0,616.0,439.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19253,60.0,2.0,1145.0,167.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19254,50.0,2.0,535.0,102.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19255,31.0,3.0,338.0,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19256,56.0,2.0,-8.0,159.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19257,41.0,3.0,680.0,117.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19258,39.0,3.0,94.0,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19259,49.0,2.0,-42.0,585.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19260,34.0,3.0,0.0,139.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19261,41.0,3.0,103.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19262,45.0,3.0,1.0,490.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19263,46.0,3.0,765.0,71.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19264,35.0,3.0,118.0,358.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19265,37.0,2.0,4965.0,222.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19266,37.0,2.0,1863.0,163.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19267,37.0,3.0,392.0,115.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19268,45.0,2.0,142.0,99.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19269,43.0,1.0,385.0,359.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19270,44.0,2.0,313.0,211.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19271,45.0,1.0,2433.0,133.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19272,50.0,2.0,1412.0,131.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19273,59.0,1.0,96.0,88.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19274,52.0,1.0,1364.0,164.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19275,47.0,2.0,270.0,467.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19276,39.0,3.0,5988.0,225.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
19277,47.0,2.0,2480.0,763.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19278,42.0,3.0,24780.0,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19279,57.0,2.0,29.0,122.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19280,55.0,1.0,628.0,123.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19281,30.0,3.0,2876.0,103.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19282,42.0,3.0,14282.0,649.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
19283,36.0,2.0,577.0,88.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19284,48.0,3.0,249.0,293.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19285,34.0,2.0,182.0,938.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19286,56.0,1.0,801.0,931.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19287,52.0,2.0,3151.0,89.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19288,35.0,2.0,533.0,221.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19289,54.0,2.0,506.0,126.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19290,45.0,2.0,333.0,166.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19291,40.0,3.0,0.0,641.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19292,44.0,2.0,1901.0,165.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19293,52.0,2.0,2079.0,68.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19294,55.0,3.0,6134.0,127.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19295,58.0,2.0,1191.0,78.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19296,47.0,2.0,-1.0,302.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19297,43.0,3.0,-127.0,400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19298,53.0,1.0,1138.0,375.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19299,35.0,3.0,284.0,258.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19300,40.0,2.0,311.0,738.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19301,34.0,2.0,265.0,329.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19302,48.0,1.0,483.0,119.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19303,55.0,3.0,0.0,341.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19304,58.0,2.0,13189.0,181.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19305,35.0,3.0,249.0,127.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19306,43.0,3.0,0.0,124.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19307,39.0,3.0,1112.0,232.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19308,60.0,1.0,957.0,224.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19309,59.0,1.0,1390.0,148.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19310,55.0,2.0,689.0,174.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19311,55.0,1.0,0.0,113.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19312,48.0,3.0,855.0,68.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19313,48.0,2.0,35.0,232.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19314,53.0,1.0,421.0,376.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19315,30.0,3.0,1119.0,199.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19316,41.0,2.0,501.0,150.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19317,60.0,1.0,2221.0,2191.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19318,49.0,2.0,153.0,123.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19319,41.0,2.0,55.0,185.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19320,32.0,2.0,-352.0,275.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19321,60.0,2.0,1025.0,388.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19322,31.0,2.0,33.0,165.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19323,33.0,3.0,849.0,89.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19324,39.0,1.0,6999.0,111.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19325,60.0,2.0,151.0,160.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19326,54.0,2.0,320.0,254.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19327,32.0,2.0,560.0,1044.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19328,33.0,3.0,764.0,244.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19329,46.0,2.0,250.0,84.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19330,37.0,2.0,1558.0,499.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19331,48.0,3.0,174.0,290.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19332,48.0,2.0,490.0,136.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19333,42.0,3.0,135.0,384.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19334,47.0,2.0,3973.0,732.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19335,37.0,2.0,566.0,168.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19336,33.0,2.0,3059.0,482.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
19337,57.0,3.0,0.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19338,30.0,3.0,1403.0,136.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19339,59.0,2.0,136.0,301.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19340,30.0,3.0,7788.0,391.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19341,31.0,2.0,200.0,315.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19342,56.0,2.0,144.0,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19343,49.0,3.0,0.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19344,35.0,3.0,0.0,411.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19345,42.0,3.0,9261.0,120.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19346,36.0,2.0,361.0,188.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19347,46.0,3.0,3133.0,411.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19348,49.0,3.0,322.0,72.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19349,56.0,1.0,334.0,128.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19350,32.0,2.0,145.0,135.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19351,48.0,1.0,783.0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19352,50.0,3.0,0.0,102.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19353,31.0,3.0,8279.0,533.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19354,44.0,3.0,22.0,265.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19355,48.0,2.0,473.0,198.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19356,36.0,2.0,129.0,64.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19357,59.0,1.0,638.0,170.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19358,41.0,2.0,0.0,438.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19359,58.0,1.0,47.0,281.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19360,59.0,2.0,263.0,601.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19361,57.0,1.0,0.0,83.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19362,46.0,3.0,51.0,39.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19363,48.0,2.0,1939.0,163.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
19364,36.0,3.0,2660.0,252.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19365,40.0,2.0,57.0,102.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19366,46.0,2.0,716.0,131.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19367,48.0,2.0,2054.0,127.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19368,50.0,2.0,3025.0,168.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19369,32.0,3.0,1423.0,1249.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19370,33.0,3.0,1097.0,308.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19371,46.0,1.0,248.0,196.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19372,60.0,1.0,1720.0,115.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19373,32.0,3.0,421.0,851.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19374,37.0,2.0,-56.0,291.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
19375,43.0,2.0,1109.0,64.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19376,57.0,3.0,624.0,224.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19377,46.0,1.0,874.0,996.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19378,57.0,3.0,163.0,83.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19379,36.0,3.0,900.0,499.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
